step,day,hour,timestamp,photosynthesis_simulator_net_assimilation_rate,photosynthesis_simulator_gross_photosynthesis_rate,photosynthesis_simulator_respiration_rate,photosynthesis_simulator_light_use_efficiency,photosynthesis_simulator_co2_uptake_rate,photosynthesis_simulator_cumulative_carbon_gained,photosynthesis_simulator_daily_carbon_gained,photosynthesis_simulator_leaf_temperature,photosynthesis_simulator_temperature_stress_factor,photosynthesis_simulator_light_stress_factor,photosynthesis_simulator_step_count,photosynthesis_simulator_last_update,respiration_simulator_total_respiration_rate,respiration_simulator_maintenance_respiration,respiration_simulator_growth_respiration,respiration_simulator_leaf_respiration,respiration_simulator_stem_respiration,respiration_simulator_root_respiration,respiration_simulator_cumulative_respiration,respiration_simulator_daily_respiration,respiration_simulator_temperature_factor,respiration_simulator_biomass_factor,respiration_simulator_step_count,respiration_simulator_last_update,biomass_allocation_simulator_total_biomass,biomass_allocation_simulator_leaf_biomass,biomass_allocation_simulator_stem_biomass,biomass_allocation_simulator_root_biomass,biomass_allocation_simulator_leaf_allocation_fraction,biomass_allocation_simulator_stem_allocation_fraction,biomass_allocation_simulator_root_allocation_fraction,biomass_allocation_simulator_allocation_efficiency,biomass_allocation_simulator_cumulative_biomass_gain,biomass_allocation_simulator_daily_biomass_gain,biomass_allocation_simulator_step_count,biomass_allocation_simulator_last_update
594,25,17,2025-09-29 05:28:29.904052,0.7276888994047538,0.8004577893452293,0.07276888994047538,0.0006500472552390067,0.7276888994047538,3228425.922646037,89069.12128714193,24.2,1.0,1.0,1188,2025-09-29T05:28:29.794438,0.0031890486793406756,0.0015030486793406754,0.001686,0.0005010162264468918,0.0004008129811575135,0.0006012194717362701,13628.330120295526,392.9439950085882,1.0020324528937836,1.0,1188,2025-09-29T05:28:29.836591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1166,2025-09-29T05:28:29.890198
595,25,18,2025-09-29 05:28:30.042767,0.7276888994047538,0.8004577893452293,0.07276888994047538,0.0006500472552390067,0.7276888994047538,3233665.282721751,94308.48136285617,24.2,1.0,1.0,1190,2025-09-29T05:28:29.935070,0.0031884689538448576,0.0015024689538448576,0.001686,0.0005008229846149526,0.00040065838769196206,0.000600987581537943,13651.288085247377,415.9019599604406,1.001645969229905,1.0,1190,2025-09-29T05:28:29.977059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1168,2025-09-29T05:28:30.031336
596,25,19,2025-09-29 05:28:30.181988,0.7276888994047538,0.8004577893452293,0.07276888994047538,0.0006500472552390067,0.7276888994047538,3238904.642797465,99547.84143857041,24.2,1.0,1.0,1192,2025-09-29T05:28:30.073335,0.003187999540107213,0.0015019995401072128,0.001686,0.000500666513369071,0.0004005332106952568,0.0006007998160428851,13674.242482344278,438.85635705734165,1.001333026738142,1.0,1192,2025-09-29T05:28:30.114444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1170,2025-09-29T05:28:30.168144
597,25,20,2025-09-29 05:28:30.321625,0.7276888994047538,0.8004577893452293,0.07276888994047538,0.0006500472552390067,0.7276888994047538,3244144.002873179,104787.20151428465,24.2,1.0,1.0,1194,2025-09-29T05:28:30.212563,0.0031876194224895755,0.0015016194224895755,0.001686,0.0005005398074965252,0.00040043184599722017,0.0006006477689958302,13697.193990343596,461.80786505666106,1.0010796149930503,1.0,1194,2025-09-29T05:28:30.254171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1172,2025-09-29T05:28:30.307704
598,25,21,2025-09-29 05:28:30.459104,0.7276888994047538,0.8004577893452293,0.07276888994047538,0.0006500472552390067,0.7276888994047538,3249383.362948893,110026.56158999889,24.2,1.0,1.0,1196,2025-09-29T05:28:30.352252,0.003187311597738389,0.0015013115977383891,0.001686,0.0005004371992461296,0.00040034975939690374,0.0006005246390953556,13720.1431587412,484.7570334542644,1.0008743984922592,1.0,1196,2025-09-29T05:28:30.393285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1174,2025-09-29T05:28:30.445179
599,25,22,2025-09-29 05:28:30.598856,0.7276888994047538,0.8004577893452293,0.07276888994047538,0.0006500472552390067,0.7276888994047538,3254622.723024607,115265.92166571313,24.2,1.0,1.0,1198,2025-09-29T05:28:30.490086,0.003187062305947883,0.001501062305947883,0.001686,0.0005003541019826277,0.0004002832815861022,0.0006004249223791532,13743.090432433553,507.7043071466175,1.0007082039652553,1.0,1198,2025-09-29T05:28:30.531839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1176,2025-09-29T05:28:30.586341
600,25,23,2025-09-29 05:28:30.737811,0.7276888994047538,0.8004577893452293,0.07276888994047538,0.0006500472552390067,0.7276888994047538,3259862.0831003212,120505.28174142737,24.2,1.0,1.0,1200,2025-09-29T05:28:30.629134,0.0031868604099423033,0.0015008604099423033,0.001686,0.0005002868033141011,0.00040022944265128086,0.0006003441639769213,13766.03617165877,530.6500463718353,1.0005736066282018,1.0,1200,2025-09-29T05:28:30.670779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1178,2025-09-29T05:28:30.723984
601,26,0,2025-09-29 05:28:30.875998,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3264523.4062591163,0.0,21.5,1.0,1.0,1202,2025-09-29T05:28:30.767843,0.0029353913724284304,0.0012493913724284304,0.001686,0.00041646379080947677,0.0003331710326475814,0.0004997565489713721,13787.159811647032,0.0,0.8329275816189534,1.0,1202,2025-09-29T05:28:30.809289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1180,2025-09-29T05:28:30.863273
602,26,1,2025-09-29 05:28:31.016027,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3269184.7294179113,4661.323158795105,21.5,1.0,1.0,1204,2025-09-29T05:28:30.906553,0.0029455923814185056,0.0012595923814185056,0.001686,0.0004198641271395019,0.0003358913017116015,0.0005038369525674023,13808.347467181082,21.187655534050872,0.8397282542790037,1.0,1204,2025-09-29T05:28:30.948255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1182,2025-09-29T05:28:31.002103
603,26,2,2025-09-29 05:28:31.153513,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3273846.0525767063,9322.64631759021,21.5,1.0,1.0,1206,2025-09-29T05:28:31.046630,0.0029603733424293666,0.0012743733424293666,0.001686,0.0004247911141431222,0.0003398328913144978,0.0005097493369717466,13829.633663543404,42.47385189637254,0.8495822282862444,1.0,1206,2025-09-29T05:28:31.087650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1184,2025-09-29T05:28:31.140144
604,26,3,2025-09-29 05:28:31.292168,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3278507.3757355013,13983.969476385315,21.5,1.0,1.0,1208,2025-09-29T05:28:31.184055,0.0029790245987268292,0.0012930245987268292,0.001686,0.0004310081995756097,0.0003448065596604878,0.0005172098394907316,13851.04746229406,63.88765064702763,0.8620163991512193,1.0,1208,2025-09-29T05:28:31.225138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1186,2025-09-29T05:28:31.279627
605,26,4,2025-09-29 05:28:31.432797,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3283168.6988942963,18645.29263518042,21.5,1.0,1.0,1210,2025-09-29T05:28:31.322944,0.003000994980338058,0.001314994980338058,0.001686,0.000438331660112686,0.0003506653280901488,0.0005259979921352232,13872.613691678902,85.45388003187064,0.876663320225372,1.0,1210,2025-09-29T05:28:31.364776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1188,2025-09-29T05:28:31.418905
606,26,5,2025-09-29 05:28:31.572316,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3287830.0220530913,23306.61579397552,21.5,1.0,1.0,1212,2025-09-29T05:28:31.463582,0.003025853250815657,0.001339853250815657,0.001686,0.00044661775027188564,0.00035729420021750856,0.0005359413003262627,13894.353873754499,107.1940621074685,0.8932355005437713,1.0,1212,2025-09-29T05:28:31.505828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1190,2025-09-29T05:28:31.560344
607,26,6,2025-09-29 05:28:31.711955,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3292491.3452118863,27967.938952770623,21.5,1.0,1.0,1214,2025-09-29T05:28:31.602752,0.0030532602785977017,0.0013672602785977015,0.001686,0.0004557534261992338,0.00036460274095938706,0.0005469041114390806,13916.28693367667,129.12712202963894,0.9115068523984675,1.0,1214,2025-09-29T05:28:31.644581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1192,2025-09-29T05:28:31.698544
608,26,7,2025-09-29 05:28:31.851473,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3297152.6683706813,32629.262111565724,21.5,1.0,1.0,1216,2025-09-29T05:28:31.742261,0.003077543569538334,0.0013915435695383339,0.001686,0.00046384785651277794,0.00037107828521022236,0.0005566174278153335,13938.403646105742,151.2438344587105,0.9276957130255558,1.0,1216,2025-09-29T05:28:31.783628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1194,2025-09-29T05:28:31.837598
609,26,8,2025-09-29 05:28:31.991812,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3301813.9915294764,37290.585270360825,21.5,1.0,1.0,1218,2025-09-29T05:28:31.882076,0.003097528834576067,0.0014115288345760671,0.001686,0.0004705096115253557,0.0003764076892202846,0.0005646115338304268,13960.671645674804,173.51183402777275,0.9410192230507113,1.0,1218,2025-09-29T05:28:31.923730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1196,2025-09-29T05:28:31.977947
610,26,9,2025-09-29 05:28:32.130440,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3306475.3146882714,41951.90842915593,21.5,1.0,1.0,1220,2025-09-29T05:28:32.022638,0.0031139271139569054,0.0014279271139569056,0.001686,0.00047597570465230185,0.0003807805637218415,0.0005711708455827622,13983.063872508146,195.90406086111392,0.9519514093046035,1.0,1220,2025-09-29T05:28:32.064509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1198,2025-09-29T05:28:32.117659
611,26,10,2025-09-29 05:28:32.270604,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3311136.6378470664,46613.23158795103,21.5,1.0,1.0,1222,2025-09-29T05:28:32.161231,0.0031273492676872437,0.0014413492676872434,0.001686,0.00048044975589574783,0.0003843598047165983,0.0005765397070748974,14005.557842574239,218.39803092720686,0.9608995117914956,1.0,1222,2025-09-29T05:28:32.202890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1200,2025-09-29T05:28:32.256740
612,26,11,2025-09-29 05:28:32.408234,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3315797.9610058614,51274.55474674613,21.5,1.0,1.0,1224,2025-09-29T05:28:32.301512,0.0031383136424477545,0.0014523136424477545,0.001686,0.0004841045474825848,0.0003872836379860678,0.0005809254569791017,14028.134966365908,240.97515471887496,0.9682090949651694,1.0,1224,2025-09-29T05:28:32.342620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1202,2025-09-29T05:28:32.394298
613,26,12,2025-09-29 05:28:32.545719,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3320459.2841646564,55935.87790554123,21.5,1.0,1.0,1226,2025-09-29T05:28:32.438728,0.0031472558975534745,0.0014612558975534745,0.001686,0.0004870852991844915,0.0003896682393475932,0.0005845023590213897,14050.77993529634,263.6201236493065,0.9741705983689829,1.0,1226,2025-09-29T05:28:32.480926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1204,2025-09-29T05:28:32.533007
614,26,13,2025-09-29 05:28:32.683361,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3325120.6073234514,60597.20106433633,21.5,1.0,1.0,1228,2025-09-29T05:28:32.576323,0.0031545394699779446,0.0014685394699779446,0.001686,0.0004895131566593149,0.0003916105253274519,0.0005874157879911778,14073.480182820384,286.3203711733519,0.9790263133186297,1.0,1228,2025-09-29T05:28:32.617907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1206,2025-09-29T05:28:32.670968
615,26,14,2025-09-29 05:28:32.823906,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3329781.9304822464,65258.52422313143,21.5,1.0,1.0,1230,2025-09-29T05:28:32.713825,0.0031604657683983175,0.0014744657683983175,0.001686,0.0004914885894661058,0.0003931908715728847,0.0005897863073593269,14096.225419743503,309.0656080964714,0.9829771789322116,1.0,1230,2025-09-29T05:28:32.755746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1207,2025-09-29T05:28:32.810039
616,26,15,2025-09-29 05:28:32.959367,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3334443.2536410415,69919.84738192653,21.5,1.0,1.0,1232,2025-09-29T05:28:32.854198,0.0031652835969792764,0.0014792835969792764,0.001686,0.0004930945323264255,0.0003944756258611404,0.0005917134387917105,14119.00723892308,331.8474272760497,0.9861890646528508,1.0,1232,2025-09-29T05:28:32.895063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1209,2025-09-29T05:28:32.947369
617,26,16,2025-09-29 05:28:33.096951,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3339104.5767998365,74581.17054072164,21.5,1.0,1.0,1234,2025-09-29T05:28:32.989697,0.0031691975756320107,0.0014831975756320107,0.001686,0.0004943991918773369,0.00039551935350186953,0.0005932790302528042,14141.818782462842,354.65897081581267,0.9887983837546738,1.0,1234,2025-09-29T05:28:33.030948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1211,2025-09-29T05:28:33.083119
618,26,17,2025-09-29 05:28:33.237051,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3343765.8999586315,79242.49369951674,21.5,1.0,1.0,1236,2025-09-29T05:28:33.127592,0.0031723754884204498,0.0014863754884204498,0.001686,0.00049545849614015,0.00039636679691212,0.00059455019536818,14164.654463749512,377.49465210248087,0.9909169922802998,1.0,1236,2025-09-29T05:28:33.168924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1213,2025-09-29T05:28:33.223214
619,26,18,2025-09-29 05:28:33.374547,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3348427.2231174265,83903.81685831184,21.5,1.0,1.0,1238,2025-09-29T05:28:33.267685,0.00317495458845813,0.0014889545884581303,0.001686,0.0004963181961527101,0.0003970545569221681,0.0005955818353832521,14187.509736735605,400.34992508857437,0.9926363923054201,1.0,1238,2025-09-29T05:28:33.309462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1215,2025-09-29T05:28:33.361028
620,26,19,2025-09-29 05:28:33.514458,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3353088.5462762215,88565.14001710694,21.5,1.0,1.0,1240,2025-09-29T05:28:33.404772,0.0031770469396388817,0.0014910469396388817,0.001686,0.0004970156465462939,0.00039761251723703514,0.0005964187758555527,14210.380905373077,423.2210937260446,0.9940312930925876,1.0,1240,2025-09-29T05:28:33.446730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1217,2025-09-29T05:28:33.500525
621,26,20,2025-09-29 05:28:33.652547,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3357749.8694350165,93226.46317590204,21.5,1.0,1.0,1242,2025-09-29T05:28:33.545168,0.003178743899270908,0.001492743899270908,0.001686,0.0004975812997569693,0.00039806503980557547,0.0005970975597083632,14233.26496681889,446.1051551718569,0.9951625995139385,1.0,1242,2025-09-29T05:28:33.586798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1219,2025-09-29T05:28:33.638672
622,26,21,2025-09-29 05:28:33.791390,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3362411.1925938115,97887.78633469714,21.5,1.0,1.0,1244,2025-09-29T05:28:33.683105,0.0031801198522167125,0.0014941198522167125,0.001686,0.0004980399507389042,0.0003984319605911234,0.0005976479408866851,14256.159482824087,468.99967117705546,0.9960799014778082,1.0,1244,2025-09-29T05:28:33.724893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1221,2025-09-29T05:28:33.777587
623,26,22,2025-09-29 05:28:33.930013,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3367072.5157526066,102549.10949349224,21.5,1.0,1.0,1246,2025-09-29T05:28:33.821675,0.0031812353037755843,0.0014952353037755843,0.001686,0.0004984117679251947,0.0003987294143401558,0.0005980941215102336,14279.06247449926,491.90266285222833,0.9968235358503893,1.0,1246,2025-09-29T05:28:33.863773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1223,2025-09-29T05:28:33.917641
624,26,23,2025-09-29 05:28:34.070128,0.6474059942770979,0.7121465937048077,0.0647405994277098,0.0006294845686088051,0.6474059942770979,3371733.8389114016,107210.43265228735,21.5,1.0,1.0,1248,2025-09-29T05:28:33.960666,0.003182139429958701,0.001496139429958701,0.001686,0.0004987131433195671,0.00039897051465565366,0.0005984557719834804,14301.972336376632,514.8125247296005,0.9974262866391339,1.0,1248,2025-09-29T05:28:34.002513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1225,2025-09-29T05:28:34.056319
625,27,0,2025-09-29 05:28:34.209577,0.7193553212007082,0.7912908533207791,0.07193553212007082,0.0007109588966314903,0.7193553212007082,3376913.1972240466,0.0,24.8,1.0,1.0,1250,2025-09-29T05:28:34.101449,0.0035586941696758656,0.0018726941696758656,0.001686,0.0006242313898919552,0.0004993851119135642,0.0007490776678703463,14327.614326933184,0.0,1.2484627797839105,1.0,1250,2025-09-29T05:28:34.143153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1227,2025-09-29T05:28:34.196982
626,27,1,2025-09-29 05:28:34.349582,0.7193553212007082,0.7912908533207791,0.07193553212007082,0.0007109588966314903,0.7193553212007082,3382092.5555366916,5179.358312645099,24.8,1.0,1.0,1252,2025-09-29T05:28:34.240008,0.00354070973511392,0.0018547097351139202,0.001686,0.0006182365783713067,0.0004945892626970454,0.000741883894045568,14353.143797775314,25.52947084213008,1.236473156742613,1.0,1252,2025-09-29T05:28:34.281483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1229,2025-09-29T05:28:34.335610
627,27,2,2025-09-29 05:28:34.489902,0.7193553212007082,0.7912908533207791,0.07193553212007082,0.0007109588966314903,0.7193553212007082,3387271.9138493366,10358.716625290199,24.8,1.0,1.0,1254,2025-09-29T05:28:34.379992,0.0035148788951877286,0.0018288788951877286,0.001686,0.0006096262983959095,0.00048770103871672763,0.0007315515580750913,14378.500513515197,50.88618658201394,1.2192525967918186,1.0,1254,2025-09-29T05:28:34.421707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1231,2025-09-29T05:28:34.475986
628,27,3,2025-09-29 05:28:34.628210,0.7193553212007082,0.7912908533207791,0.07193553212007082,0.0007109588966314903,0.7193553212007082,3392451.2721619816,15538.074937935296,24.8,1.0,1.0,1256,2025-09-29T05:28:34.520451,0.003483028095043047,0.001797028095043047,0.001686,0.000599009365014349,0.00047920749201147924,0.0007188112380172188,14403.637990700763,76.02366376757931,1.1980187300286977,1.0,1256,2025-09-29T05:28:34.562282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1233,2025-09-29T05:28:34.615496
629,27,4,2025-09-29 05:28:34.767043,0.7193553212007082,0.7912908533207791,0.07193553212007082,0.0007109588966314903,0.7193553212007082,3397630.6304746266,20717.433250580394,24.8,1.0,1.0,1258,2025-09-29T05:28:34.659072,0.0034466706815147884,0.0017606706815147884,0.001686,0.0005868902271715961,0.00046951218173727687,0.0007042682726059152,14428.521191068376,100.90686413519161,1.173780454343192,1.0,1258,2025-09-29T05:28:34.700841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1235,2025-09-29T05:28:34.753177
630,27,5,2025-09-29 05:28:34.909439,0.7193553212007082,0.7912908533207791,0.07193553212007082,0.0007109588966314903,0.7193553212007082,3402809.9887872715,25896.79156322549,24.8,1.0,1.0,1260,2025-09-29T05:28:34.801329,0.00340704255452263,0.00172104255452263,0.001686,0.0005736808515075433,0.0004589446812060347,0.0006884170218090519,14453.124457030051,125.51013009686686,1.1473617030150867,1.0,1260,2025-09-29T05:28:34.843130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1237,2025-09-29T05:28:34.897028
631,27,6,2025-09-29 05:28:35.048929,0.7193553212007082,0.7912908533207791,0.07193553212007082,0.0007109588966314903,0.7193553212007082,3407989.3470999165,31076.14987587059,24.8,1.0,1.0,1262,2025-09-29T05:28:34.939601,0.003365140961246185,0.001679140961246185,0.001686,0.0005597136537487283,0.0004477709229989827,0.0006716563844984739,14477.429723274545,149.81539634135945,1.1194273074974566,1.0,1262,2025-09-29T05:28:34.981434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1239,2025-09-29T05:28:35.035081
632,27,7,2025-09-29 05:28:35.186235,0.7193553212007082,0.7912908533207791,0.07193553212007082,0.0007109588966314903,0.7193553212007082,3413168.7054125615,36255.50818851569,24.8,1.0,1.0,1264,2025-09-29T05:28:35.079847,0.0033295311343607046,0.0016435311343607046,0.001686,0.0005478437114535683,0.0004382749691628546,0.0006574124537442819,14501.462729099105,173.84840216591977,1.0956874229071363,1.0,1264,2025-09-29T05:28:35.121380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1241,2025-09-29T05:28:35.174244
633,27,8,2025-09-29 05:28:35.325497,0.7193553212007082,0.7912908533207791,0.07193553212007082,0.0007109588966314903,0.7193553212007082,3418348.0637252065,41434.86650116079,24.8,1.0,1.0,1266,2025-09-29T05:28:35.216870,0.0033012415102151595,0.0016152415102151595,0.001686,0.0005384138367383865,0.0004307310693907093,0.0006460966040860638,14525.279688842418,197.6653619092341,1.076827673476773,1.0,1266,2025-09-29T05:28:35.259017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1243,2025-09-29T05:28:35.313106
634,27,9,2025-09-29 05:28:35.464050,0.7193553212007082,0.7912908533207791,0.07193553212007082,0.0007109588966314903,0.7193553212007082,3423527.4220378515,46614.224813805886,24.8,1.0,1.0,1268,2025-09-29T05:28:35.356033,0.0032786842579548615,0.0015926842579548615,0.001686,0.0005308947526516205,0.0004247158021212964,0.0006370737031819446,14548.9245392074,221.31021227421755,1.0617895053032407,1.0,1268,2025-09-29T05:28:35.398282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1245,2025-09-29T05:28:35.450857
635,27,10,2025-09-29 05:28:35.603167,0.7193553212007082,0.7912908533207791,0.07193553212007082,0.0007109588966314903,0.7193553212007082,3428706.7803504965,51793.58312645098,24.8,1.0,1.0,1270,2025-09-29T05:28:35.494268,0.003260644012430618,0.0015746440124306182,0.001686,0.0005248813374768728,0.00041990506998149823,0.0006298576049722473,14572.431847250464,244.8175203172808,1.0497626749537454,1.0,1270,2025-09-29T05:28:35.536147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1247,2025-09-29T05:28:35.590559
636,27,11,2025-09-29 05:28:35.742285,0.7193553212007082,0.7912908533207791,0.07193553212007082,0.0007109588966314903,0.7193553212007082,3433886.1386631415,56972.94143909608,24.8,1.0,1.0,1272,2025-09-29T05:28:35.633240,0.003246181313438406,0.0015601813134384062,0.001686,0.0005200604378128021,0.0004160483502502417,0.0006240725253753625,14595.8289555338,268.21462860061706,1.040120875625604,1.0,1272,2025-09-29T05:28:35.674799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1249,2025-09-29T05:28:35.728399
